steam_id,accuracy_no_onos
80479482,0.139926486758192
397699,0.170514984553648
115529387,0.172035525684109
58619436,0.17685124864278
158032536,0.126499047334404
80310373,0.0754932452133346
2209408,0.2322391595748
1658171,0.150484887362741
2906645,0.204583038034491
57103242,0.139361008476418
580019,0.200750839754989
180107362,0.167939801618972
19529620,0.143893240498985
41071908,0.247829518547751
52266508,0.195269915843729
153584346,0.132350683248887
5658621,0.136356034562854
40392248,0.1442222118132
112286013,0.145570142845347
82755429,0.115591683222372
46118,0.12452419793366
14761481,0.0933995596292693
14859054,0.230075690115761
45386310,0.196936651135124
79524202,0.201682471703885
477299,0.184368701410884
549765,0.134854229311021
55339286,0.0981357969409158
82053939,0.187619157663643
9135381,0.126395183656903
12089814,0.134816753926702
10530823,0.105291005291005
76122452,0.101002957438601
112807322,0.181401815653881
42886814,0.0822147110896507
3008785,0.11474981870921
32422112,0.109306409130817
131546101,0.118468718383865
213452015,0.1207077522867
121442794,0.211876851732578
2284774,0.135042634172248
156718267,0.13227897957947
7352062,0.149871747893001
3950088,0.140682637269451
164060740,0.115621884346959
61665933,0.119645720393983
108729259,0.154313765388137
46351321,0.134028484231943
49356863,0.203027674840337
51218728,0.15236148955495
61494039,0.176520653654108
45503523,0.178994918125353
190157843,0.13531175059952
444016,0.172363778910231
10690918,0.238207736045487
112667799,0.155710510037676
95726759,0.166757848117754
33362286,0.17428466617755
154778891,0.100841527987897
16286478,0.122384867321703
38043195,0.154130443912477
72201030,0.211897472837505
9985073,0.0932734104472114
116296156,0.161402753872633
6192030,0.170305580647293
3372798,0.17103814519785
4712863,0.113567343719188
41573213,0.125080482465554
47602677,0.317217135811538
7639773,0.18034176593941
52887501,0.144703818647956
3181382,0.213641389745679
299971957,0.17203368206175
15291396,0.125408594435143
38904298,0.209542198059042
326811598,0.0757221650930167
3803760,0.169766900369958
26332436,0.114116349600221
190597309,0.170616756518496
118696449,0.163230545402931
202723124,0.147480261234038
16299787,0.142484160690663
80840563,0.123796147672552
46488268,0.189728314829858
58932322,0.138949629051152
58617612,0.0960264900662252
804460,0.173109575518263
29806238,0.141246818310371
101392348,0.137565202015737
33006127,0.184469984248294
54055514,0.174359845428681
8900526,0.223840724389078
46811419,0.112479347377117
8136037,0.106880209184507
20645897,0.14772832637923
1763597,0.0987642828884597
818729,0.274861061842261
11193468,0.20777166955343
29258383,0.118626559788447
40926384,0.0989033619935129
119979680,0.104881403976823
4596815,0.061055634807418
100233870,0.172558922558923
10657358,0.146258409235625
33428562,0.183857524931064
3868348,0.110742472226411
42302834,0.176537467700258
43710137,0.0792837314297916
163294838,0.136930278393693
53638790,0.166993922393642
11501919,0.105244326313637
131930,0.100506035849287
89519047,0.161142163871918
73353435,0.149227069735486
121512093,0.279746434231379
110594497,0.123583250343814
45342258,0.175544427623151
83600688,0.125589260094282
163074838,0.152791655009792
44869278,0.127088226170958
41465259,0.190418375717801
33219083,0.0541858066935408
80852992,0.131693724254907
106074108,0.101944637364818
80939809,0.118658417453598
158301406,0.12886277220878
143691,0.137306174878429
69654556,0.152588335289594
82643053,0.124873806010717
75981227,0.105100463678516
35173965,0.100213479719427
28274765,0.243452116284486
9998174,0.130571967705014
12040740,0.164369796152742
4991147,0.142764969029594
320235530,0.159513132607303
139169,0.152960210601366
78372106,0.283419116880952
838353,0.175267236438841
165390749,0.0960938094875504
70733018,0.139631800696098
58671834,0.139014753325842
161178882,0.138127020544374
66121103,0.110208816705336
1251358,0.116137805983681
3008877,0.157047189723011
66983569,0.145945465059383
101988116,0.153698249059074
17526926,0.142142607886472
10144497,0.200847810256944
126242744,0.165976597659766
123731918,0.115203473397601
165149494,0.085273258239466
43399203,0.0796135002721829
99176860,0.139523645150155
10081992,0.136285805496706
29469413,0.210533707865169
28644747,0.17412015243219
45721424,0.279080433411684
40286572,0.127972953108923
315303035,0.0938741845992352
16415983,0.166301499334107
87411948,0.0825059377798544
20134650,0.143962125758485
98271468,0.163931501962183
34208669,0.168168693673987
116094817,0.132368010692805
9536409,0.169989753223465
258287,0.21991626640639
56116,0.187123034227567
18931637,0.184659590687856
190864843,0.146244835587753
32570334,0.190262060750447
39084851,0.139026542665128
77204381,0.155721411694108
95187629,0.166741724836748
61073352,0.176646097511358
77233059,0.097325183162093
1811890,0.177007111202721
92180837,0.223250135648399
50510607,0.171122092322526
7035265,0.174763214176596
64959797,0.119576069426311
7243287,0.255040802718064
244588,0.239008063289213
182809695,0.0890308971336394
3318257,0.129286459645209
10268664,0.122376466699719
67234640,0.159073652239939
119807068,0.139801347995743
148085225,0.165374144047521
40740006,0.181745760782975
2426455,0.127514018691589
9527057,0.116964214234249
77222279,0.172965271593945
233355078,0.140123413991541
7532780,0.126531174014773
19179603,0.189638059948389
192904684,0.14621373940605
84706576,0.132653953813856
21715203,0.14146071022147
259716821,0.227409601075082
116173339,0.155504565227783
135082320,0.165764454351089
126369692,0.133779703295261
157433516,0.184408934901255
56859346,0.0958979110512129
193087488,0.107199316385388
66526654,0.111069734306948
54366525,0.175836616401757
4426587,0.268173097420593
36770742,0.23576912488912
58872907,0.165039539197501
78588571,0.273131401176727
59740040,0.202007909948281
69744912,0.0974601784443593
198907115,0.0782036933407946
304185065,0.151779167565236
127663512,0.135715901379778
98092831,0.116374807987711
104820363,0.128869403480802
138751622,0.131774521489168
3859195,0.176017772266997
80491299,0.163187372708758
32890212,0.138700249290811
182576899,0.14178242547214
67212049,0.139264391994308
857314,0.11834619165351
99940226,0.231388239525265
87009386,0.100315026378715
21077628,0.114766456593191
11003651,0.184923130677848
34967884,0.181780000763621
48372273,0.0599819053302277
556197,0.125563085913721
105434274,0.0630518265664489
324715,0.162187595139908
39130862,0.14724314379348
164847444,0.111126795355895
137742194,0.134103215824953
106711636,0.101390938771859
162256835,0.101558728188151
138067292,0.181465990126166
81046560,0.111019024298361
54961466,0.128357181115617
64403460,0.0970469798657718
76964697,0.104675553149739
348615020,0.19757917728431
2451483,0.217113233595357
37325104,0.190654405474765
84624460,0.116692968613011
95410512,0.172926283396279
77438389,0.161192495502442
3825189,0.171337782014617
5417535,0.122996130458817
46288,0.192762000502639
112791834,0.107295809115938
25903595,0.151128023919543
16021469,0.286688064590847
254979,0.137191014756101
5252702,0.166203335980937
75775691,0.115996204387958
33653804,0.177855807030266
81458033,0.156336600202771
12001877,0.214021976066551
33568930,0.128207830531696
81018894,0.121143218064109
4027975,0.157204330927263
115240876,0.0899736216667972
9893368,0.180069537909376
1488247,0.171545319465082
147639429,0.090155824882513
139724061,0.127966846665829
4863184,0.167927250469986
3898847,0.145073424917101
124711551,0.106620115482745
346265607,0.176344752751511
132866060,0.092733401269891
152477905,0.203483657134798
60469977,0.121640906562175
67551409,0.146424589902851
217043565,0.201053663317814
54736615,0.196664464993395
33472508,0.119787935234274
15771597,0.140797285835454
210057430,0.172636209612698
51643194,0.169337103361609
73801743,0.241546840958606
71625220,0.125411050028868
39359741,0.230971401805928
602495,0.130944571990817
2848148,0.244755879084745
62703624,0.133965213992574
12133782,0.153849900160717
97109929,0.156823403773341
296478566,0.262448390787445
62770714,0.153794012427038
111282989,0.140808505377673
21573192,0.173012140087714
59240765,0.16427955133736
197550,0.151636196036257
103667564,0.0743729170320996
125335047,0.0952065385464988
264306964,0.126289926289926
123408762,0.205174042093902
107716916,0.347445072714754
13115254,0.211340206185567
84698137,0.137700233135294
169561722,0.0497112729098669
950139,0.161385839460167
124779291,0.111836644347297
80459860,0.198189543691114
115096141,0.103887179180734
67498658,0.143550624133148
131137919,0.177439589810724
110466876,0.0939422561458147
38087187,0.17910589576702
7736199,0.229049441068347
137473766,0.195034294247172
29713837,0.307666389631393
34130036,0.156167614818926
124763849,0.116088785724648
64076959,0.17246835443038
8175070,0.149872367581366
24766279,0.15573053368329
7151863,0.132808627901905
11019023,0.141913383900171
109380649,0.273754665980178
9232640,0.111763236763237
895177,0.121791440442507
188948720,0.195334271079381
78021838,0.140626777385963
35158890,0.259187482055699
116142795,0.131704537360211
32369969,0.164783611556355
33951363,0.155789990186457
325145245,0.283607910981795
3825570,0.25923126452227
234168193,0.111125589638008
313553548,0.0944061006805348
50963687,0.162109931886583
126268146,0.14170026767865
126281327,0.184463335406732
3177978,0.202361611919008
114587402,0.143198804185351
114079347,0.200312836054355
30467466,0.155166956796962
93723781,0.224269687279822
82182373,0.168642022185457
297796273,0.100115549686365
10098614,0.123937331031562
153307571,0.158658038459773
2016987,0.191488556837526
194810668,0.205708114779389
25137771,0.133671956336562
194342323,0.233025198254423
4381126,0.204487796343277
33172,0.258563598995204
6499695,0.189139236049991
2253,0.21211694506539
9697942,0.108830320437011
57327610,0.110263282358505
25785170,0.0878990754656829
172045203,0.184154555122297
111781489,0.128773265210364
58873395,0.152454780361757
41051395,0.122786894888536
311237155,0.249450170910729
112598776,0.105747268349898
137730602,0.152368987796123
85051554,0.140565505570441
235216162,0.0889084197574266
47155288,0.154135867652235
81702905,0.0859708780190078
46063571,0.208618356761633
20169058,0.242900054614965
10837467,0.231794493381912
62182512,0.128127222186308
85720811,0.0891468132763185
114192468,0.0777820351414965
93003437,0.192825246501034
5911225,0.170662552641454
28585376,0.102020346754549
59301808,0.16197992259313
22763527,0.134068955792146
35428641,0.200561612992992
2892364,0.24569164132338
91973066,0.147501537309841
103300862,0.112081182305901
7266598,0.254360880754933
107526554,0.135920726672172
813159,0.133019845381366
108328,0.142131314983108
25092768,0.180123285187647
2694358,0.0977116537505483
858603,0.186260448093378
6090446,0.184061966653538
140969162,0.16562426837018
124250432,0.123350899509359
107004620,0.181253454765602
75320078,0.128863735306922
115890052,0.112322896961742
268030152,0.148944629174498
70481750,0.140979474252791
8459749,0.115782877264182
13258887,0.132508591065292
12432961,0.237273233492571
22527704,0.187056796341706
5063637,0.146839183738669
96995160,0.0901826996453741
31204871,0.117553312590119
7177564,0.166427348539239
160851885,0.0935488514611224
97291983,0.18557253955484
29590795,0.245187345748261
529888,0.164239043824701
123857922,0.134292489105358
4195760,0.124984694502265
112421456,0.170739738915677
125575388,0.0946590174531351
3839296,0.264951033996744
23259328,0.136527950490182
139217287,0.109445446348061
6241301,0.158483846349529
107959768,0.167971644917029
64338271,0.147283927571402
209746610,0.186507088409204
117355986,0.154217035846552
4479170,0.222448249653507
10610521,0.126062644047304
65893909,0.139983909895414
61626730,0.0581532251282483
176858034,0.121859591453393
39250034,0.0989635573386827
4043401,0.23309571233882
246437215,0.128240812329261
176974678,0.129764344262295
10270868,0.142944581877534
9615363,0.162144505901311
56776413,0.224898398278747
8297072,0.172629541290746
22005880,0.125144772935081
158496614,0.146434795786921
5078543,0.344821996636476
8781706,0.19779245097073
35844965,0.146628498727735
26314117,0.115971248246844
300427762,0.300361536087474
100424782,0.151578174700269
62667197,0.152966032829514
8531997,0.204560613640153
8678411,0.163500757487472
104879344,0.115827007131355
281457036,0.160616360752323
42904600,0.202389602002099
3117297,0.174787161757065
98649322,0.164151766245094
299835850,0.12720102965742
296022000,0.133089629027891
61905737,0.0944534852183347
72571828,0.198858021302295
158657385,0.109021915238339
52853005,0.197344967942749
443239,0.146101053464004
148240023,0.125545475424897
433859,0.189043877129
20874212,0.240344977218486
96269781,0.14157885569973
10479984,0.0518622628250176
61570704,0.130574164645925
157778593,0.0879359792765288
13297047,0.203605068400987
10675335,0.204550309762871
34323299,0.134094994796102
3597142,0.118665623165721
115769094,0.15145937417828
75838357,0.260266200146576
218897,0.136931818181818
279925668,0.113785714285714
97975552,0.0672306157881127
66092476,0.159883833494676
151234012,0.125132062713942
190295117,0.0994272987591473
40620561,0.183827242008778
160766070,0.242935505319149
25965622,0.0971574424327004
98699239,0.197419199228172
94896002,0.16748278300034
2691723,0.0792761940022214
11754470,0.124334768312939
221215078,0.156213704994193
9190277,0.128477383733277
133785,0.201637926649372
33464176,0.156910407778549
160432727,0.128753793031286
27783500,0.0704054871898326
97809242,0.205649022021611
50269659,0.157021407354297
72296595,0.106421792185381
58440496,0.106208907268021
31114172,0.165449945789664
2286609,0.15795711269953
88559689,0.230416882514928
294188056,0.144668274091934
161275583,0.14939488129092
3239308,0.118911614765678
3028662,0.156481667000601
86299514,0.115626969124134
108284133,0.151187974785841
164706585,0.210484488137988
1905437,0.0900060406738707
150895757,0.132614054517523
80862932,0.215331530355311
19275208,0.108393484198205
49650612,0.263366745418263
256600432,0.139881456392887
32207147,0.0977621349022904
296281,0.239152686949104
1988613,0.0937773269439295
30624867,0.114676116591642
38917150,0.174290060851927
127430710,0.113235712254763
77563431,0.0979056129572745
8998632,0.139555415418572
81159376,0.111469166544602
53370630,0.13119560809757
62371538,0.0942273451410365
90793465,0.155386932991129
22711273,0.177171023482499
88726888,0.139625167336011
256528047,0.202503236944325
28505628,0.0903342366757001
123890201,0.101525493267689
11892829,0.17685871384174
53313630,0.257260254892402
3923076,0.160248744319541
96835744,0.0757840957471971
83924938,0.116959488892116
44936975,0.181614152437951
130280581,0.171749178755196
50997022,0.141251695407867
39937352,0.151059931954986
115771342,0.120140415340704
46453582,0.187630613934782
54076633,0.121392780073882
27814272,0.0701671097607292
74759536,0.14006148309215
67570453,0.105825295624217
43993066,0.17238232834005
52021187,0.119225906836526
45256,0.151986815601538
192681458,0.256872250399305
197412729,0.0852918287937743
126934520,0.203072657964653
26864543,0.120688403166074
4197891,0.175485627087887
43723551,0.126094328523478
60399360,0.122596083695684
52213370,0.163294897465995
298774105,0.32893929351695
2417402,0.142841874632608
126006620,0.0549132947976879
3824896,0.0884023220595659
118634950,0.118878865979381
98893537,0.114136775474742
112512190,0.132148593865531
25167924,0.125946372239748
94655905,0.0850902023744138
90121609,0.177042449127468
93421903,0.165857448048165
108241763,0.101202834074806
158702,0.118998652577831
1782397,0.104181431608788
43791135,0.135846331600231
76825480,0.174331196108777
254840692,0.124507003943968
172358080,0.149565418044766
15679193,0.141775821344213
96329364,0.1115234375
113761531,0.0902031063321386
34931272,0.0985708817149419
254049751,0.0982246644827222
19808160,0.10308694420844
164987466,0.152559344996171
85057408,0.144678347280335
111193796,0.11191231612345
164206358,0.220924272839875
160796267,0.178928507435943
1852212,0.116764321544493
155451915,0.143684425671072
35706918,0.134204111668123
77858085,0.157147141416069
97249407,0.155527950310559
128551886,0.179793876476341
15513036,0.111785372085596
80695935,0.154014498700588
38307513,0.319861668767035
53184415,0.079240658527562
40086826,0.175054477534502
96307926,0.167097278134952
98668185,0.17480979338694
119556374,0.128019248195482
196510507,0.103101265822785
5628110,0.146231479493236
100626905,0.154948499776086
32374277,0.129770267704576
48481559,0.169662363455809
1295650,0.151100125612869
2152564,0.209815310317823
7034368,0.0744797371303395
161276047,0.1398472814567
11629950,0.129759537832464
6140061,0.15345303120437
11124674,0.195248185070687
121534184,0.180036610315495
73924284,0.142278693102485
82996675,0.140504374678332
36217493,0.129315018977047
70204576,0.294979079497908
18772329,0.0985200645100085
40065313,0.138893855414506
6572969,0.264651449722394
100085903,0.203080468134134
3469187,0.199785822493862
94808091,0.100557839107457
123481685,0.142760697964271
115350488,0.162953716151335
24231420,0.196611994698476
37729565,0.191666666666667
106018324,0.149330376681353
5195032,0.155464609895587
5554388,0.139750674720473
137579449,0.162849872773537
119991274,0.161100305640456
340771224,0.0849983671288187
132483779,0.17905731119443
27040754,0.141014178055946
40234570,0.140026615407364
30309,0.108705374759938
97903421,0.0894253476777749
66227285,0.12987012987013
87903998,0.127030319436925
1060028,0.149257162562143
13736387,0.146271681468677
54555056,0.213563726127062
287917312,0.1612291249165
153424892,0.111824053358099
344324455,0.204057312307735
75296008,0.167352082780578
64395187,0.11524234088969
914526,0.162782608695652
302218719,0.13829408473628
240105859,0.164401506467988
38803831,0.169865680358186
8381923,0.18610109336539
76890770,0.175494543823808
12097890,0.14568858560794
16349994,0.129890237496198
307139368,0.159852693339991
38979319,0.200928427908266
93276281,0.140611677479147
266199,0.124330367540877
221965017,0.120778667171885
544720,0.132592561880675
306742824,0.351233391342781
35456495,0.126370839936609
123133266,0.17260183425597
9318107,0.168145838330535
10526522,0.130298568250885
83855173,0.136661323563087
106365131,0.134604293495674
101024232,0.112670629678556
257340596,0.189689072549738
137870335,0.175050041970685
110674883,0.135594206270723
44322841,0.19479516453996
37000094,0.257526391242017
92038897,0.107347592923627
121372888,0.122519803847605
103622160,0.130011804453128
183610072,0.129228100607112
57774885,0.120077113742771
73574574,0.0817315727895705
57745640,0.251820796866393
1002750,0.201445011358981
101723615,0.125352377372674
204872,0.158507240670254
986640,0.0996888643548954
339258447,0.0882151976121121
230681675,0.334379584456347
5908938,0.192952612393682
114026900,0.0798585598824394
101531571,0.130843421680075
27898170,0.118274210074493
33709814,0.119453539573219
38249619,0.0860096877925673
121258241,0.0956758813086482
307102120,0.0968988088850735
34509961,0.166119650342833
15356750,0.139220615964802
7151726,0.115747576555178
113987148,0.169472878599445
77877686,0.176865003198976
86028697,0.16220229910346
237483294,0.180545320560059
318133910,0.0850117096018735
78391180,0.12412970910825
6670561,0.0778725131952903
123032222,0.110676640598436
59765109,0.111241822563985
22662334,0.134691491275409
45087735,0.124541717586935
145541761,0.156080434088733
21563812,0.0852960257241982
100903005,0.186445999282382
49557701,0.16961158866603
188558272,0.104458103716264
9264018,0.145581288166839
110580606,0.0651414451261077
78003,0.141436394536413
72682993,0.164575479660159
351532064,0.273369243907246
85922139,0.187801336044148
7636648,0.145506419400856
64852556,0.140519480519481
18763260,0.161504181941914
61320432,0.126515263965167
79201622,0.120917085427136
42528769,0.143618513323983
45818230,0.17689854494718
252143755,0.13894728938279
81787530,0.233627054060491
2474294,0.133600740512188
16397195,0.218726638425118
351459362,0.208913393062256
10845630,0.117505081300813
30730,0.157793948678667
46378394,0.168020451078217
22753610,0.10632183908046
67596029,0.0955802144066203
95520659,0.182769267663899
19038236,0.12060263841695
280423020,0.179863501842121
35935045,0.102146445425483
178543744,0.0961616489491195
106804949,0.221111080416586
40836085,0.221480955760587
84024927,0.142784810126582
2617742,0.153275109170306
51104945,0.127313142539594
123950051,0.123960652780518
3858819,0.149921579481502
36309721,0.134528494388573
3933501,0.155400652299034
14512563,0.160569105691057
35020499,0.177070209597984
121966830,0.101520673620711
34458671,0.200725658940298
56971586,0.123273510409189
111527494,0.150684336302411
196570827,0.132038475767666
29307932,0.159843109602926
28153512,0.088951435171663
1059450,0.209683367578104
19559610,0.131030211272452
3903301,0.113919013033529
8762559,0.149863760217984
114113738,0.230924384173032
176309624,0.12681923785617
125767220,0.147676541092125
958057,0.155038149925273
158062,0.306074499874541
48856375,0.197371112929624
25227466,0.165612118984484
72892979,0.190069953932776
6287842,0.131479558115381
51998302,0.177114293434207
114360269,0.161545533726894
2522955,0.201506496132653
3187207,0.223985890652557
118779725,0.178225855528734
45272956,0.141451050102048
2121229,0.151303599788248
160458532,0.147526906343027
855517,0.133907667128861
51999280,0.159412620717026
92887900,0.13161547496174
104118337,0.190671931641636
35981685,0.172424541534625
275665640,0.181440853839312
81770000,0.142194692661793
140218291,0.148041946583647
87434472,0.132261879913727
96536202,0.0971041602538299
52092783,0.123333986671893
156993102,0.0941978847484432
74529907,0.11588956723756
15983642,0.231058422516855
51783735,0.156162751740312
114646158,0.191970352069179
204495875,0.0800500312695435
50611140,0.151817375886525
92170246,0.167656205824145
72667134,0.0776901372322688
48199870,0.0814433996030326
10500188,0.0921265296698222
35009674,0.178388934092758
2569728,0.111358905738924
66367101,0.167977814250948
41806782,0.24713344718224
29544140,0.162189931014237
121916944,0.210775228478303
143263382,0.0921556549452315
125358484,0.167383487273496
6001776,0.143480171743467
1374718,0.0813544562414174
28239648,0.101072308361107
12998616,0.208749011056867
5461489,0.160955619496033
279928168,0.129779443072469
180422805,0.0904228647835534
46481746,0.146383945475199
77752597,0.131325919589393
65878221,0.190073379535263
6685254,0.106664014322658
38993680,0.17491570710605
64576687,0.172724837009913
19633003,0.115693373209507
103656298,0.157390018779718
82134373,0.200241097318607
59768816,0.0953941867076964
95629231,0.153467455621302
142791976,0.150766478517011
83750404,0.281491988039561
182932273,0.130631003643591
6674010,0.252661727165183
23089746,0.147938708500547
61657880,0.116414579717332
83013717,0.259041505973732
121180780,0.167807342970449
1875694,0.183149215074793
105718146,0.195126724728447
26538643,0.118824763903463
86898967,0.20808214831694
4998137,0.0693245650089053
44308427,0.156051183072414
79317208,0.178330658105939
139829076,0.0766906692179868
17041682,0.15765407554672
25005002,0.233698487219614
65007161,0.183777358588077
4214712,0.235111026100263
46328069,0.122493512620901
3437853,0.198958402004087
27102269,0.17812216570054
79293356,0.129383445483889
19659344,0.16846327400351
150307679,0.12966064044291
140984368,0.116530187369882
98023067,0.130837407098287
14334727,0.203855344909989
28105205,0.215659033962639
49080647,0.161172695449242
34487611,0.204870670095296
296330521,0.182135531003707
11480590,0.187606260081085
132876067,0.14197313477889
118678504,0.218856020474972
55266243,0.169296162977713
464911,0.184763513513513
70070000,0.160069090497225
22308023,0.10843227526048
33158226,0.0784185082872928
121486916,0.120681623145764
121747842,0.281720211468076
6754035,0.0852794150563307
7042561,0.152566686020697
175695349,0.202184430739841
70923859,0.19065887224455
69125972,0.130303430514742
38852089,0.257473718791064
37499291,0.100023013033745
142023772,0.138635162678342
181029540,0.161684869387494
35414357,0.154107099588078
124596315,0.334211364228442
657062,0.135185185185185
66452504,0.127953994069548
195900317,0.0866137233617094
141371601,0.170217953093764
3822121,0.164701195219124
4163,0.134509783014341
24721495,0.235200469227869
34112541,0.111154632893763
72644041,0.103392041748206
70954910,0.127567157255514
47891,0.0976458813802707
122501876,0.116704488847069
71263579,0.204033504106693
101495896,0.121116175498417
23161519,0.162098126412481
1687856,0.12506639172681
106307440,0.176389688479498
149064935,0.111765167569265
67318655,0.119315480906354
7807422,0.120834261114822
24104,0.206021927671412
85748541,0.111713086608165
81437156,0.126378907859203
31989559,0.125035638483226
110236626,0.115120908286641
459959,0.150666487141511
3958460,0.119875015834143
104383734,0.119932077302499
3520662,0.139148725562979
76688856,0.230599485104818
133360033,0.0882736510351573
93477580,0.101993812306635
45191760,0.221178791975737
333919553,0.169380551127306
