x,y,z,map
33.67,-2.30,-157.28,ns2_veil_cured
-51.15,-4.15,-104.04,ns2_veil_cured
-52.43,-2.71,-105.09,ns2_veil_cured
-61.31,-4.15,-100.98,ns2_veil_cured
-64.85,-4.15,-101.47,ns2_veil_cured
-38.88,-2.30,-132.07,ns2_veil_cured
-65.10,-4.12,-94.61,ns2_veil_cured
-51.23,-1.02,-112.06,ns2_veil_cured
-56.10,-6.00,-30.02,ns2_veil_cured
-48.48,-5.62,-15.40,ns2_veil_cured
-46.48,-1.91,-161.29,ns2_veil_cured
-62.18,-6.34,-28.56,ns2_veil_cured
24.71,-2.13,-40.31,ns2_veil_cured
-64.87,-6.70,-22.66,ns2_veil_cured
-43.28,-2.31,-138.96,ns2_veil_cured
6.40,1.17,-164.86,ns2_veil_cured
-41.60,-3.14,-54.51,ns2_veil_cured
-41.39,-3.22,-54.06,ns2_veil_cured
-44.82,-1.08,-165.52,ns2_veil_cured
49.32,-3.55,-40.39,ns2_veil_cured
37.43,-1.18,-160.93,ns2_veil_cured
26.17,-2.27,-35.22,ns2_veil_cured
-49.57,-2.13,-60.13,ns2_veil_cured
-44.96,-1.92,-59.37,ns2_veil_cured
-45.11,-1.90,-50.63,ns2_veil_cured
-24.76,-1.19,-130.77,ns2_veil_cured
-11.32,-2.07,-24.17,ns2_veil_cured
-52.27,-3.46,-96.59,ns2_veil_cured
24.24,0.96,-25.10,ns2_veil_cured
-34.26,-2.30,-96.74,ns2_veil_cured
-30.51,-2.27,-103.25,ns2_veil_cured
-40.63,-1.54,-97.40,ns2_veil_cured
-22.82,-2.28,-106.54,ns2_veil_cured
-61.30,-7.29,-16.01,ns2_veil_cured
8.64,-3.11,-113.35,ns2_veil_cured
28.13,-2.30,-33.38,ns2_veil_cured
11.63,-3.11,-114.29,ns2_veil_cured
10.07,-2.30,-90.38,ns2_veil_cured
-52.87,-4.60,-44.21,ns2_veil_cured
-8.05,-2.30,-86.50,ns2_veil_cured
11.12,-2.32,-99.61,ns2_veil_cured
4.83,-0.69,-87.21,ns2_veil_cured
11.06,-2.30,-100.50,ns2_veil_cured
-49.39,-2.30,-132.78,ns2_veil_cured
-44.85,-2.30,-117.32,ns2_veil_cured
-50.16,-0.94,-107.68,ns2_veil_cured
-37.75,-0.92,-129.57,ns2_veil_cured
6.27,1.17,-158.25,ns2_veil_cured
-53.94,-0.90,-117.70,ns2_veil_cured
-47.01,-4.16,-97.56,ns2_veil_cured
-5.45,-1.36,-84.42,ns2_veil_cured
-32.87,-1.75,-91.20,ns2_veil_cured
-23.84,-1.47,-85.78,ns2_veil_cured
-52.90,-2.54,-164.21,ns2_veil_cured
40.38,-2.30,-36.85,ns2_veil_cured
-40.83,-2.30,-116.69,ns2_veil_cured
-9.80,-3.66,-158.28,ns2_veil_cured
-11.63,-0.89,-17.56,ns2_veil_cured
47.83,0.74,-91.78,ns2_veil_cured
-55.44,-4.94,-38.35,ns2_veil_cured
-8.99,-4.94,-161.62,ns2_veil_cured
-38.37,-1.35,-123.29,ns2_veil_cured
-29.71,-5.99,-15.62,ns2_veil_cured
-28.99,-7.32,-18.45,ns2_veil_cured
-10.13,-3.94,-159.60,ns2_veil_cured
-13.14,-1.86,-41.44,ns2_veil_cured
30.26,-1.49,-144.86,ns2_veil_cured
30.35,-2.30,-144.25,ns2_veil_cured
38.73,-0.97,-142.70,ns2_veil_cured
-96.74,-2.74,-84.54,ns2_veil_cured
-11.89,-3.55,-151.88,ns2_veil_cured
61.54,-0.88,-99.58,ns2_veil_cured
-42.04,-3.24,-51.70,ns2_veil_cured
11.35,-2.25,-153.06,ns2_veil_cured
-57.82,-4.16,-99.84,ns2_veil_cured
-44.95,-2.30,-116.26,ns2_veil_cured
-31.54,-2.34,-133.23,ns2_veil_cured
-32.03,-1.43,-132.50,ns2_veil_cured
-31.17,-1.70,-132.00,ns2_veil_cured
-31.19,-2.09,-132.06,ns2_veil_cured
-62.82,-7.29,-17.76,ns2_veil_cured
10.08,-2.30,-104.42,ns2_veil_cured
4.49,-0.37,-130.64,ns2_veil_cured
-64.14,-6.33,-19.66,ns2_veil_cured
-65.65,-7.30,-16.06,ns2_veil_cured
-29.36,-7.04,-20.08,ns2_veil_cured
-52.25,-1.14,-151.87,ns2_veil_cured
-41.42,-3.30,-89.75,ns2_veil_cured
-48.17,-4.15,-94.25,ns2_veil_cured
56.70,-2.03,-47.70,ns2_veil_cured
-16.11,-1.08,-83.96,ns2_veil_cured
0.35,-2.35,-40.41,ns2_veil_cured
-42.35,-1.90,-116.35,ns2_veil_cured
-43.27,-1.32,-116.56,ns2_veil_cured
-33.90,-2.30,-65.65,ns2_veil_cured
-38.24,-2.12,-137.91,ns2_veil_cured
-45.47,-2.08,-136.98,ns2_veil_cured
-9.73,-4.91,-152.53,ns2_veil_cured
-11.47,-0.37,-165.42,ns2_veil_cured
-64.37,-5.45,-25.09,ns2_veil_cured
-60.10,-7.32,-29.21,ns2_veil_cured
-44.33,-3.23,-65.75,ns2_veil_cured
-62.93,-4.15,-104.25,ns2_veil_cured
59.41,-2.30,-54.96,ns2_veil_cured
-49.38,-1.35,-108.64,ns2_veil_cured
-30.38,-2.38,-72.53,ns2_veil_cured
-32.79,-1.32,-132.85,ns2_veil_cured
-59.52,-5.59,-19.53,ns2_veil_cured
-46.14,-2.78,-66.89,ns2_veil_cured
-64.41,-7.31,-22.27,ns2_veil_cured
-15.87,-1.85,-37.77,ns2_veil_cured
3.20,-1.44,-57.18,ns2_veil_cured
7.32,-3.10,-63.07,ns2_veil_cured
6.26,-2.32,-61.72,ns2_veil_cured
8.49,-3.11,-68.80,ns2_veil_cured
50.34,-3.46,-39.58,ns2_veil_cured
-57.63,-7.32,-16.02,ns2_veil_cured
-64.31,-4.15,-88.38,ns2_veil_cured
46.26,-0.88,-78.71,ns2_veil_cured
47.13,-0.27,-75.09,ns2_veil_cured
-65.50,-7.30,-17.88,ns2_veil_cured
56.68,-0.93,-82.38,ns2_veil_cured
59.74,-2.29,-89.81,ns2_veil_cured
56.40,-0.32,-104.47,ns2_veil_cured
64.35,-1.90,-92.81,ns2_veil_cured
37.65,-1.28,-43.42,ns2_veil_cured
37.41,-0.75,-43.80,ns2_veil_cured
-49.72,-0.72,-163.81,ns2_veil_cured
-60.35,-4.15,-103.27,ns2_veil_cured
37.98,-1.04,-40.82,ns2_veil_cured
-48.72,-2.12,-133.62,ns2_veil_cured
-44.72,-7.30,-13.62,ns2_veil_cured
-43.30,-7.32,-13.72,ns2_veil_cured
-54.35,-3.21,-119.95,ns2_veil_cured
-83.30,-4.15,-65.71,ns2_veil_cured
-15.24,-1.75,-46.08,ns2_veil_cured
-2.20,-2.28,-87.42,ns2_veil_cured
-58.10,-4.16,-105.33,ns2_veil_cured
-48.66,-2.30,-112.27,ns2_veil_cured
12.65,-0.70,-43.92,ns2_veil_cured
17.75,-2.30,-52.62,ns2_veil_cured
20.00,-1.06,-58.59,ns2_veil_cured
-73.04,-1.41,-70.05,ns2_veil_cured
-66.62,-4.15,-100.02,ns2_veil_cured
15.15,-2.30,-56.89,ns2_veil_cured
-40.82,-2.26,-60.53,ns2_veil_cured
-94.43,-2.88,-57.21,ns2_veil_cured
-99.89,-4.15,-56.39,ns2_veil_cured
49.01,-3.46,-26.22,ns2_veil_cured
4.10,1.13,-163.78,ns2_veil_cured
35.33,-1.14,-44.17,ns2_veil_cured
38.08,-2.27,-31.77,ns2_veil_cured
-67.38,-3.06,-88.05,ns2_veil_cured
-68.07,-3.53,-101.42,ns2_veil_cured
-64.30,-2.74,-97.80,ns2_veil_cured
-49.68,-0.19,-86.14,ns2_veil_cured
-74.55,-4.15,-86.09,ns2_veil_cured
-74.55,-3.65,-82.71,ns2_veil_cured
-68.52,-2.92,-88.58,ns2_veil_cured
-46.59,-6.27,-29.15,ns2_veil_cured
-49.08,-5.54,-29.78,ns2_veil_cured
-2.58,-0.35,-44.28,ns2_veil_cured
-33.70,-0.22,-33.00,ns2_veil_cured
-11.40,-1.76,-169.24,ns2_veil_cured
-8.24,-2.32,-57.93,ns2_veil_cured
-30.85,-2.30,-60.33,ns2_veil_cured
8.32,-2.30,-57.50,ns2_veil_cured
-39.84,1.11,-92.07,ns2_veil_cured
-64.08,-7.30,-21.89,ns2_veil_cured
-58.28,0.07,-87.96,ns2_veil_cured
-55.48,-0.06,-87.67,ns2_veil_cured
-2.86,2.52,-39.05,ns2_veil_cured
-72.28,-2.64,-85.99,ns2_veil_cured
-84.61,-4.25,-88.92,ns2_veil_cured
-15.29,-1.99,-49.82,ns2_veil_cured
-65.16,-3.50,-95.46,ns2_veil_cured
-79.77,1.82,-91.05,ns2_veil_cured
-68.50,-4.14,-86.52,ns2_veil_cured
-55.54,-4.16,-104.58,ns2_veil_cured
-37.93,-2.07,-117.57,ns2_veil_cured
-54.67,-2.46,-170.98,ns2_veil_cured
-50.62,-1.26,-110.22,ns2_veil_cured
-51.68,-2.30,-111.97,ns2_veil_cured
-58.24,-2.37,-159.07,ns2_veil_cured
-34.49,-7.32,-16.59,ns2_veil_cured
-65.68,-4.13,-91.11,ns2_veil_cured
-56.41,-4.07,-103.59,ns2_veil_cured
-63.20,-4.15,-100.74,ns2_veil_cured
-29.25,-5.61,-4.34,ns2_veil_cured
-19.64,-2.30,-14.13,ns2_veil_cured
-12.92,-1.02,-13.04,ns2_veil_cured
-14.51,-3.64,-6.64,ns2_veil_cured
-19.56,-2.03,-3.89,ns2_veil_cured
-13.06,-2.30,-14.19,ns2_veil_cured
-50.27,-3.24,-72.82,ns2_veil_cured
-65.77,-4.15,-100.00,ns2_veil_cured
-67.41,-4.12,-92.99,ns2_veil_cured
-83.38,-2.73,-86.14,ns2_veil_cured
-66.85,-4.11,-95.62,ns2_veil_cured
-82.74,-4.10,-88.00,ns2_veil_cured
-25.20,-1.96,-69.15,ns2_veil_cured
-17.14,-0.24,-78.52,ns2_veil_cured
-25.73,-1.86,-74.83,ns2_veil_cured
-67.16,-4.19,-92.29,ns2_veil_cured
-5.73,-2.35,-47.41,ns2_veil_cured
-83.43,-4.10,-94.86,ns2_veil_cured
-32.32,-0.97,-62.03,ns2_veil_cured
-55.28,-4.15,-67.52,ns2_veil_cured
-80.38,0.05,-90.64,ns2_veil_cured
-82.88,-2.84,-77.25,ns2_veil_cured
-78.60,0.80,-87.09,ns2_veil_cured
-10.75,-2.30,-90.82,ns2_veil_cured
-81.41,-2.75,-75.46,ns2_veil_cured
-77.01,-4.14,-79.67,ns2_veil_cured
-96.40,-3.03,-65.41,ns2_veil_cured
-90.02,-2.92,-73.28,ns2_veil_cured
-93.21,-2.68,-80.75,ns2_veil_cured
-79.73,-4.10,-74.99,ns2_veil_cured
-86.16,-4.13,-76.45,ns2_veil_cured
-75.73,-4.05,-83.28,ns2_veil_cured
-89.31,-3.36,-76.03,ns2_veil_cured
-29.50,0.31,-116.94,ns2_veil_cured
-93.09,-3.32,-77.37,ns2_veil_cured
-89.17,-4.15,-72.80,ns2_veil_cured
-84.72,-4.10,-80.74,ns2_veil_cured
-103.74,-3.28,-69.26,ns2_veil_cured
-95.20,-3.49,-84.13,ns2_veil_cured
26.44,0.61,-27.92,ns2_veil_cured
21.35,1.03,-26.00,ns2_veil_cured
3.69,-2.25,-57.30,ns2_veil_cured
-14.91,-2.16,-43.70,ns2_veil_cured
-3.06,-1.72,-99.38,ns2_veil_cured
3.53,-0.11,-56.87,ns2_veil_cured
-19.66,-4.05,-130.97,ns2_veil_cured
-11.02,-1.68,-50.99,ns2_veil_cured
-16.14,-4.03,-130.37,ns2_veil_cured
-10.84,-3.45,-125.96,ns2_veil_cured
-24.03,-2.27,-130.72,ns2_veil_cured
-16.16,-2.32,-48.92,ns2_veil_cured
-39.74,-2.31,-175.59,ns2_veil_cured
-37.89,-1.07,-173.31,ns2_veil_cured
-29.34,-5.53,-175.27,ns2_veil_cured
-16.51,-2.32,-33.80,ns2_veil_cured
8.28,2.05,-160.30,ns2_veil_cured
8.60,-3.56,-149.91,ns2_veil_cured
2.58,-2.30,-129.12,ns2_veil_cured
-17.71,-2.36,-48.89,ns2_veil_cured
-16.96,-2.20,-50.14,ns2_veil_cured
6.69,-2.23,-154.67,ns2_veil_cured
-16.75,-0.74,-126.67,ns2_veil_cured
-30.29,-6.57,-3.81,ns2_veil_cured
-32.06,-0.97,-60.02,ns2_veil_cured
-28.80,-2.30,-56.69,ns2_veil_cured
-23.98,-2.35,-58.63,ns2_veil_cured
-37.89,-6.66,-20.33,ns2_veil_cured
-35.41,-7.29,-14.03,ns2_veil_cured
-38.27,-5.64,-6.25,ns2_veil_cured
-35.00,-6.58,-3.44,ns2_veil_cured
22.03,2.14,-160.32,ns2_veil_cured
23.40,2.03,-159.25,ns2_veil_cured
-3.06,-3.18,-165.30,ns2_veil_cured
-3.29,-2.04,-35.21,ns2_veil_cured
-16.17,-2.32,-46.14,ns2_veil_cured
-10.76,-2.32,-50.23,ns2_veil_cured
-9.34,-1.91,-42.49,ns2_veil_cured
-10.54,-1.85,-42.55,ns2_veil_cured
-15.32,-4.79,-159.88,ns2_veil_cured
-17.97,-4.94,-160.20,ns2_veil_cured
31.65,2.07,-154.17,ns2_veil_cured
-10.24,-1.73,-166.57,ns2_veil_cured
19.13,-1.71,-53.55,ns2_veil_cured
11.28,-2.16,-58.48,ns2_veil_cured
-16.14,-1.55,-40.58,ns2_veil_cured
-8.13,0.03,-42.08,ns2_veil_cured
-16.07,-1.73,-46.11,ns2_veil_cured
9.77,-2.30,-132.20,ns2_veil_cured
-7.99,-2.30,-56.75,ns2_veil_cured
-9.81,-0.89,-169.85,ns2_veil_cured
-9.73,-1.56,-53.03,ns2_veil_cured
-6.21,-2.41,-165.12,ns2_veil_cured
2.54,-4.94,-150.06,ns2_veil_cured
1.14,-4.91,-150.37,ns2_veil_cured
-32.30,-7.32,-16.51,ns2_veil_cured
-35.91,-7.33,-14.29,ns2_veil_cured
32.34,1.89,-153.13,ns2_veil_cured
-10.07,-2.35,-33.24,ns2_veil_cured
-2.58,-1.00,-43.62,ns2_veil_cured
24.75,-2.30,-39.88,ns2_veil_cured
18.87,-2.30,-45.02,ns2_veil_cured
0.94,2.34,-42.43,ns2_veil_cured
16.93,-1.96,-47.94,ns2_veil_cured
-3.37,-0.97,-59.15,ns2_veil_cured
36.73,-2.31,-149.74,ns2_veil_cured
14.31,-0.66,-43.88,ns2_veil_cured
-16.70,-2.32,-38.75,ns2_veil_cured
-49.12,-3.18,-65.68,ns2_veil_cured
39.71,-2.30,-42.97,ns2_veil_cured
41.82,-2.30,-127.20,ns2_veil_cured
46.34,-1.10,-131.00,ns2_veil_cured
48.74,-0.89,-126.30,ns2_veil_cured
-61.10,-6.97,-11.09,ns2_veil_cured
-65.93,-6.81,-11.04,ns2_veil_cured
57.54,-1.96,-104.07,ns2_veil_cured
-11.78,-4.91,-157.46,ns2_veil_cured
59.30,-2.00,-54.67,ns2_veil_cured
-71.65,-3.24,-172.41,ns2_veil_cured
44.71,-0.97,-50.13,ns2_veil_cured
33.43,-0.90,-35.14,ns2_veil_cured
33.37,-0.62,-34.88,ns2_veil_cured
16.98,-2.30,-58.12,ns2_veil_cured
17.08,-1.60,-51.75,ns2_veil_cured
21.33,3.10,-160.05,ns2_veil_cured
1.78,-1.35,-39.87,ns2_veil_cured
3.80,0.92,-41.53,ns2_veil_cured
18.48,-1.37,-41.66,ns2_veil_cured
11.33,0.90,-43.08,ns2_veil_cured
13.78,-0.75,-58.90,ns2_veil_cured
-11.32,-1.11,-31.92,ns2_veil_cured
-14.14,-1.08,-32.50,ns2_veil_cured
24.71,2.15,-159.53,ns2_veil_cured
52.69,0.07,-96.59,ns2_veil_cured
55.64,-1.01,-99.61,ns2_veil_cured
55.15,-1.14,-98.42,ns2_veil_cured
59.97,-2.35,-98.35,ns2_veil_cured
57.00,0.50,-95.71,ns2_veil_cured
51.80,-1.28,-99.72,ns2_veil_cured
48.96,-1.27,-95.39,ns2_veil_cured
-34.84,-6.58,-5.46,ns2_veil_cured
-34.71,-4.81,-8.32,ns2_veil_cured
-61.91,-5.58,-22.42,ns2_veil_cured
-14.06,-1.43,-23.91,ns2_veil_cured
-13.52,-2.30,-22.50,ns2_veil_cured
-13.11,-2.30,-20.75,ns2_veil_cured
52.82,-1.53,-91.87,ns2_veil_cured
49.21,-1.53,-91.15,ns2_veil_cured
55.68,-1.53,-92.63,ns2_veil_cured
55.63,-1.50,-97.08,ns2_veil_cured
-37.81,-7.30,-17.72,ns2_veil_cured
-38.37,-5.88,-16.03,ns2_veil_cured
-37.95,-6.65,-15.79,ns2_veil_cured
41.68,-0.44,-44.85,ns2_veil_cured
-12.20,-2.30,-18.10,ns2_veil_cured
-9.90,-1.05,-27.12,ns2_veil_cured
-19.46,-1.11,-9.68,ns2_veil_cured
-32.30,-2.30,-48.74,ns2_veil_cured
-18.38,-2.21,-15.39,ns2_veil_cured
-20.37,-4.53,-4.28,ns2_veil_cured
-55.31,-7.32,-12.48,ns2_veil_cured
-11.38,-2.30,-19.85,ns2_veil_cured
16.45,-4.60,-151.53,ns2_veil_cured
-12.51,-0.92,-17.85,ns2_veil_cured
-10.90,-0.96,-19.76,ns2_veil_cured
-10.07,-2.30,-22.59,ns2_veil_cured
-9.86,-6.13,-170.74,ns2_veil_cured
-14.69,-5.40,-173.20,ns2_veil_cured
43.37,-2.30,-48.46,ns2_veil_cured
-10.25,-3.50,-154.97,ns2_veil_cured
53.28,-0.89,-49.46,ns2_veil_cured
58.28,-0.16,-53.27,ns2_veil_cured
52.35,-0.50,-49.31,ns2_veil_cured
-60.94,-1.15,-177.23,ns2_veil_cured
-55.51,-0.44,-179.53,ns2_veil_cured
-53.45,-2.30,-176.95,ns2_veil_cured
-57.66,-0.67,-176.17,ns2_veil_cured
-55.49,-1.06,-176.68,ns2_veil_cured
-53.73,-1.85,-173.65,ns2_veil_cured
-60.19,-3.21,-164.90,ns2_veil_cured
-53.66,-0.41,-176.74,ns2_veil_cured
-45.10,-0.75,-174.13,ns2_veil_cured
-56.88,-2.22,-175.55,ns2_veil_cured
-54.79,-2.22,-175.40,ns2_veil_cured
-56.37,-0.72,-174.19,ns2_veil_cured
-52.97,-2.30,-175.41,ns2_veil_cured
-48.43,-2.30,-175.11,ns2_veil_cured
-47.09,-2.23,-175.36,ns2_veil_cured
-44.09,-2.28,-171.18,ns2_veil_cured
-44.82,-2.30,-172.91,ns2_veil_cured
-38.98,-1.89,-177.78,ns2_veil_cured
-32.40,-2.98,-175.55,ns2_veil_cured
-29.40,-3.72,-171.76,ns2_veil_cured
-21.49,-6.38,-175.52,ns2_veil_cured
-28.50,-5.77,-174.06,ns2_veil_cured
-25.21,-5.70,-174.27,ns2_veil_cured
-13.38,-6.40,-173.58,ns2_veil_cured
-18.31,-6.51,-171.97,ns2_veil_cured
15.34,-2.03,-44.68,ns2_veil_cured
7.04,-1.81,-141.95,ns2_veil_cured
43.18,-2.31,-160.93,ns2_veil_cured
7.39,-2.18,-144.94,ns2_veil_cured
-28.63,-2.16,-123.43,ns2_veil_cured
11.00,-2.29,-92.79,ns2_veil_cured
38.36,-2.32,-157.67,ns2_veil_cured
40.73,-0.87,-157.28,ns2_veil_cured
-19.68,-2.32,-43.77,ns2_veil_cured
-7.49,-1.98,-32.66,ns2_veil_cured
-17.09,-2.08,-48.66,ns2_veil_cured
8.46,-2.09,-151.82,ns2_veil_cured
1.87,-0.92,-40.05,ns2_veil_cured
-20.33,-4.10,-130.25,ns2_veil_cured
-102.43,-3.21,-69.29,ns2_veil_cured
-104.04,-4.15,-66.07,ns2_veil_cured
13.11,2.04,-160.13,ns2_veil_cured
-102.58,-2.86,-67.75,ns2_veil_cured
5.58,-0.87,-104.71,ns2_veil_cured
-29.85,-2.27,-138.17,ns2_veil_cured
-96.62,-4.15,-58.84,ns2_veil_cured
-33.18,-2.00,-134.42,ns2_veil_cured
-36.81,-0.61,-171.08,ns2_veil_cured
-34.81,-1.67,-172.38,ns2_veil_cured
-30.67,-5.09,-172.50,ns2_veil_cured
8.91,-2.30,-92.28,ns2_veil_cured
-29.64,0.04,-128.77,ns2_veil_cured
-34.27,-2.27,-138.81,ns2_veil_cured
-33.43,-2.27,-140.32,ns2_veil_cured
38.80,-2.27,-154.33,ns2_veil_cured
40.08,-1.34,-152.95,ns2_veil_cured
38.76,-2.30,-161.93,ns2_veil_cured
-24.08,-0.99,-40.74,ns2_veil_cured
-54.63,-1.09,-37.03,ns2_veil_cured
-10.38,-1.94,-70.31,ns2_veil_cured
9.41,-4.32,-146.24,ns2_veil_cured
-25.25,-2.14,-37.59,ns2_veil_cured
7.06,-2.30,-138.22,ns2_veil_cured
-41.01,-1.78,-34.00,ns2_veil_cured
-43.98,-1.92,-43.08,ns2_veil_cured
-44.37,-3.28,-41.39,ns2_veil_cured
-46.46,-3.24,-43.79,ns2_veil_cured
-49.58,-3.69,-44.01,ns2_veil_cured
-97.06,-0.48,-74.58,ns2_veil_cured
31.07,1.17,-142.64,ns2_veil_cured
3.98,-3.11,-68.75,ns2_veil_cured
19.01,-2.36,-152.52,ns2_veil_cured
-9.64,-2.33,-32.57,ns2_veil_cured
-4.16,-1.76,-58.76,ns2_veil_cured
1.30,0.93,-40.12,ns2_veil_cured
5.33,0.92,-41.20,ns2_veil_cured
-9.73,-3.54,-154.84,ns2_veil_cured
-50.51,-0.78,-129.59,ns2_veil_cured
-1.87,-2.19,-69.84,ns2_veil_cured
1.55,-0.02,-39.66,ns2_veil_cured
1.86,-1.67,-42.58,ns2_veil_cured
-46.03,-0.68,-175.33,ns2_veil_cured
-64.67,-2.74,-159.94,ns2_veil_cured
-8.82,-4.94,-161.16,ns2_veil_cured
-91.63,-3.65,-74.61,ns2_veil_cured
-87.44,-4.10,-69.83,ns2_veil_cured
-94.78,-4.03,-77.02,ns2_veil_cured
-42.81,-2.30,-174.13,ns2_veil_cured
32.75,-0.88,-155.40,ns2_veil_cured
36.95,-1.96,-145.61,ns2_veil_cured
7.35,-3.16,-65.93,ns2_veil_cured
36.46,-1.82,-160.24,ns2_veil_cured
41.24,-3.44,-164.98,ns2_veil_cured
42.39,-1.21,-153.77,ns2_veil_cured
38.78,-2.30,-141.06,ns2_veil_cured
30.02,-2.31,-144.56,ns2_veil_cured
-18.29,-3.19,-4.93,ns2_veil_cured
-20.32,-2.30,-79.81,ns2_veil_cured
-15.84,-0.28,-76.69,ns2_veil_cured
26.07,-2.30,-151.10,ns2_veil_cured
32.84,-0.33,-153.37,ns2_veil_cured
38.42,-1.49,-144.65,ns2_veil_cured
-14.98,-2.30,-86.48,ns2_veil_cured
-37.45,-7.32,-19.22,ns2_veil_cured
-9.84,-2.30,-73.09,ns2_veil_cured
6.17,-3.11,-77.29,ns2_veil_cured
-4.85,-1.79,-72.37,ns2_veil_cured
0.91,-0.95,-74.31,ns2_veil_cured
3.91,-3.11,-74.88,ns2_veil_cured
-49.49,-0.02,-151.81,ns2_veil_cured
-57.03,-2.30,-151.43,ns2_veil_cured
-36.27,-1.23,-135.22,ns2_veil_cured
-31.77,-2.27,-139.23,ns2_veil_cured
-48.51,-2.28,-171.18,ns2_veil_cured
-96.35,-3.12,-83.78,ns2_veil_cured
-48.56,-1.20,-171.80,ns2_veil_cured
-36.23,-1.98,-175.23,ns2_veil_cured
-43.85,-5.75,-24.02,ns2_veil_cured
-98.26,-2.78,-87.33,ns2_veil_cured
-68.85,-2.67,-69.84,ns2_veil_cured
-82.69,-4.15,-64.63,ns2_veil_cured
-48.31,-1.68,-130.07,ns2_veil_cured
-61.04,-1.34,-168.48,ns2_veil_cured
-86.64,-3.95,-77.75,ns2_veil_cured
-91.57,-4.10,-71.80,ns2_veil_cured
-84.25,-4.15,-71.53,ns2_veil_cured
-102.73,-4.16,-67.91,ns2_veil_cured
9.75,-2.30,-91.47,ns2_veil_cured
-54.98,-4.61,-42.08,ns2_veil_cured
-16.79,-2.32,-35.64,ns2_veil_cured
-52.70,-3.52,-42.16,ns2_veil_cured
-35.20,-2.15,-115.96,ns2_veil_cured
-37.55,-2.28,-116.69,ns2_veil_cured
-57.29,-2.50,-43.93,ns2_veil_cured
-32.59,-2.30,-65.21,ns2_veil_cured
-31.51,-1.30,-66.42,ns2_veil_cured
-84.79,-3.63,-65.80,ns2_veil_cured
-77.91,-3.98,-65.32,ns2_veil_cured
40.18,-0.77,-32.17,ns2_veil_cured
35.84,-1.24,-153.84,ns2_veil_cured
7.43,-1.22,-85.95,ns2_veil_cured
9.23,-2.30,-89.56,ns2_veil_cured
-53.96,-4.02,-39.13,ns2_veil_cured
-55.76,-5.54,-38.69,ns2_veil_cured
-2.59,-3.36,-162.35,ns2_veil_cured
-28.67,-1.42,-82.52,ns2_veil_cured
-8.06,-1.10,-41.48,ns2_veil_cured
-9.02,-1.64,-41.70,ns2_veil_cured
-16.75,-2.32,-45.17,ns2_veil_cured
-14.63,-2.32,-48.59,ns2_veil_cured
1.46,-3.33,-162.13,ns2_veil_cured
-48.00,-2.73,-67.11,ns2_veil_cured
-44.15,-2.12,-52.42,ns2_veil_cured
-44.11,-2.30,-57.39,ns2_veil_cured
-26.52,-2.13,-45.24,ns2_veil_cured
-56.82,-3.12,-160.98,ns2_veil_cured
-5.15,-2.30,-88.71,ns2_veil_cured
5.91,-1.38,-93.80,ns2_veil_cured
2.69,-2.30,-86.15,ns2_veil_cured
-3.92,-2.30,-84.99,ns2_veil_cured
-16.16,-1.80,-79.26,ns2_veil_cured
-29.45,-2.13,-50.20,ns2_veil_cured
-14.45,-2.29,-44.77,ns2_veil_cured
-5.89,-2.30,-89.01,ns2_veil_cured
-57.05,-7.32,-18.69,ns2_veil_cured
-28.98,-1.52,-84.75,ns2_veil_cured
-54.47,-7.73,-15.37,ns2_veil_cured
-15.80,-2.30,-86.94,ns2_veil_cured
8.76,-2.30,-91.14,ns2_veil_cured
9.69,-2.30,-93.09,ns2_veil_cured
40.13,-3.47,-24.19,ns2_veil_cured
-39.04,-0.95,-134.32,ns2_veil_cured
-29.82,-6.88,-19.07,ns2_veil_cured
-0.36,-2.25,-90.62,ns2_veil_cured
6.89,-1.10,-91.07,ns2_veil_cured
10.52,-1.04,-89.93,ns2_veil_cured
7.16,-2.25,-95.08,ns2_veil_cured
8.22,-0.47,-98.33,ns2_veil_cured
-15.32,-1.86,-90.21,ns2_veil_cured
-7.57,0.11,-89.89,ns2_veil_cured
-28.48,-2.12,-72.64,ns2_veil_cured
-4.00,-1.49,-90.48,ns2_veil_cured
-25.26,-0.88,-78.82,ns2_veil_cured
0.92,-2.10,-91.41,ns2_veil_cured
-10.94,-1.80,-90.54,ns2_veil_cured
-1.49,-0.95,-86.60,ns2_veil_cured
3.07,-0.92,-86.97,ns2_veil_cured
-26.61,-2.30,-59.21,ns2_veil_cured
-33.02,-0.66,-56.72,ns2_veil_cured
-10.50,-0.91,-88.87,ns2_veil_cured
-5.70,-0.70,-88.70,ns2_veil_cured
-60.79,-2.76,-68.28,ns2_veil_cured
36.42,-1.58,-163.76,ns2_veil_cured
2.65,-2.30,-87.42,ns2_veil_cured
43.30,-2.32,-128.25,ns2_veil_cured
3.97,-2.10,-88.84,ns2_veil_cured
-61.73,-7.29,-17.06,ns2_veil_cured
-54.13,-7.73,-16.58,ns2_veil_cured
8.94,-1.84,-84.84,ns2_veil_cured
-55.67,-6.23,-11.69,ns2_veil_cured
-2.04,-2.30,-85.08,ns2_veil_cured
1.62,-1.86,-88.70,ns2_veil_cured
-0.17,-0.89,-82.68,ns2_veil_cured
2.26,-2.14,-84.50,ns2_veil_cured
-5.52,-2.28,-84.45,ns2_veil_cured
3.21,-2.30,-84.90,ns2_veil_cured
-1.84,-2.30,-87.24,ns2_veil_cured
